donation_id,entity_id,fundraiser_id,amount,donation_date,donation_type,occupant_full_name,donor_type,earmarked_fund,center,notes
UNK1542-20220105-0001,UNK1542,Picture Day 2022,211.67,2022-01-05,Percentage of Purchase,Lifetouch National School Studios,Corporate,Unrestricted,JP,
UNK1542-20220531-0001,UNK1542,Picture Day 2022,100.32,2022-05-31,Percentage of Purchase,Lifetouch National School Studios,Corporate,Unrestricted,Corporate,
UNK1542-20220616-0001,UNK1542,Picture Day 2022,192.57,2022-06-16,Percentage of Purchase,Lifetouch National School Studios,Corporate,Unrestricted,Corporate,
UNK1542-20220930-0001,UNK1542,Picture Day 2022,145.63,2022-09-30,Percentage of Purchase,Lifetouch National School Studios,Corporate,Unrestricted,Corporate,
UNK1542-20221231-0001,UNK1542,Picture Day 2022,110.70,2022-12-31,Percentage of Purchase,Lifetouch National School Studios,Corporate,Unrestricted,,
UNK1542-20221231-0002,UNK1542,Picture Day 2022,233.86,2022-12-31,Percentage of Purchase,Lifetouch National School Studios,Corporate,Unrestricted,Corporate,
UNK1542-20240620-0001,UNK1542,Picture Day 2024,150.60,2024-06-20,Percentage of Purchase,Lifetouch National School Studios,Corporate,Unrestricted,,
UNK1542-20240704-0001,UNK1542,Picture Day 2024,149.17,2024-07-04,Percentage of Purchase,Lifetouch National School Studios,Corporate,Unrestricted,,
UNK1542-20240704-0002,UNK1542,Picture Day 2024,151.08,2024-07-04,Percentage of Purchase,Lifetouch National School Studios,Corporate,Unrestricted,,
UNK1543-20161102-0001,UNK1543,Unprompted,90.00,2016-11-02,Direct Donation,"Loc, Inc.",Foundation,Unrestricted,LCV,
UNK1544-20111227-0001,UNK1544,Noise Remediation Fundraiser,2550.00,2011-12-27,Grant,Los Angeles Neighborhood Initiative,Political,Unrestricted,LCV,
UNK1545-20090204-0001,UNK1545,Lovable Labels Fundraiser,63.66,2009-02-04,Percentage of Purchase,"Lovable Labels, Inc.",Corporate,Unrestricted,HP,
UNK1546-20190429-0001,UNK1546,Sun & Fun Inaugural Family Picnic 2018,500.00,2019-04-29,Direct Donation,Marqueece Harris-Dawson Council Member,Political,Unrestricted,Corporate,
UNK1546-20190829-0001,UNK1546,Sun & Fun Family Picnic 2019,1000.00,2019-08-29,Direct Donation,Marqueece Harris-Dawson Council Member,Political,Unrestricted,Corporate,
UNK1547-20101215-0001,UNK1547,Mary Kay Ash Foundation Fundraiser,31.20,2010-12-15,Direct Donation,Mary Kay Ash Foundation,Foundation,Unrestricted,JP,
UNK1548-20060810-0001,UNK1548,Cookie Dough Fundraiser,25.69,2006-08-10,Percentage of Purchase,Midland Fundraising,Corporate,Unrestricted,HP,
UNK1548-20081209-0001,UNK1548,Cookie Dough Fundraiser,1016.00,2008-12-09,Percentage of Purchase,Midland Fundraising,Corporate,Unrestricted,HP,
UNK1548-20081209-0002,UNK1548,Cookie Dough Fundraiser,1091.00,2008-12-09,Percentage of Purchase,Midland Fundraising,Corporate,Unrestricted,HP,
UNK1548-20081222-0001,UNK1548,Cookie Dough Fundraiser,12.00,2008-12-22,Percentage of Purchase,Midland Fundraising,Corporate,Unrestricted,HP,
UNK1548-20090209-0001,UNK1548,Cookie Dough Fundraiser,14.00,2009-02-09,Percentage of Purchase,Midland Fundraising,Corporate,Unrestricted,HP,
UNK1548-20090225-0001,UNK1548,Cookie Dough Fundraiser,358.00,2009-02-25,Percentage of Purchase,Midland Fundraising,Corporate,Unrestricted,HP,
UNK1548-20090323-0001,UNK1548,Cookie Dough Fundraiser,20.00,2009-03-23,Percentage of Purchase,Midland Fundraising,Corporate,Unrestricted,HP,
UNK1548-20090403-0001,UNK1548,Cookie Dough Fundraiser,56.00,2009-04-03,Percentage of Purchase,Midland Fundraising,Corporate,Unrestricted,HP,
UNK1548-20100426-0001,UNK1548,Midland Fundraiser,250.50,2010-04-26,Percentage of Purchase,Midland Fundraising,Corporate,Unrestricted,JP,
UNK1548-20100426-0002,UNK1548,Midland Fundraiser,1079.00,2010-04-26,Percentage of Purchase,Midland Fundraising,Corporate,Unrestricted,JP,
UNK1548-20100426-0003,UNK1548,Midland Fundraiser,1623.50,2010-04-26,Percentage of Purchase,Midland Fundraising,Corporate,Unrestricted,JP,
UNK1548-20111025-0001,UNK1548,Midland Fundraiser,824.50,2011-10-25,Percentage of Purchase,Midland Fundraising,Corporate,Unrestricted,JP,
UNK1548-20111025-0002,UNK1548,Midland Fundraiser,1082.00,2011-10-25,Percentage of Purchase,Midland Fundraising,Corporate,Unrestricted,JP,
UNK1548-20111207-0001,UNK1548,Midland Fundraiser,80.00,2011-12-07,Percentage of Purchase,Midland Fundraising,Corporate,Unrestricted,Corporate,
UNK1548-20120412-0001,UNK1548,Midland Fundraiser,750.00,2012-04-12,Percentage of Purchase,Midland Fundraising,Corporate,Unrestricted,JP,
UNK1548-20120412-0002,UNK1548,Midland Fundraiser,967.00,2012-04-12,Percentage of Purchase,Midland Fundraising,Corporate,Unrestricted,JP,
UNK1548-20121022-0001,UNK1548,Midland Fundraiser,745.00,2012-10-22,Percentage of Purchase,Midland Fundraising,Corporate,Unrestricted,JP,
UNK1548-20130423-0001,UNK1548,Midland Fundraiser,362.00,2013-04-23,Percentage of Purchase,Midland Fundraising,Corporate,Unrestricted,JP,
UNK1548-20130502-0001,UNK1548,Midland Fundraiser,551.00,2013-05-02,Percentage of Purchase,Midland Fundraising,Corporate,Unrestricted,JP,
UNK1548-20131009-0001,UNK1548,Midland Fundraiser,693.00,2013-10-09,Percentage of Purchase,Midland Fundraising,Corporate,Unrestricted,JP,
UNK1548-20131017-0001,UNK1548,Midland Fundraiser,76.00,2013-10-17,Percentage of Purchase,Midland Fundraising,Corporate,Unrestricted,JP,
UNK1548-20131127-0001,UNK1548,Midland Fundraiser,160.00,2013-11-27,Percentage of Purchase,Midland Fundraising,Corporate,Unrestricted,JP,
UNK1548-20140509-0001,UNK1548,Midland Fundraiser,692.00,2014-05-09,Percentage of Purchase,Midland Fundraising,Corporate,Unrestricted,JP,
UNK1548-20150316-0001,UNK1548,Midland Fundraiser,442.00,2015-03-16,Percentage of Purchase,Midland Fundraising,Corporate,Unrestricted,JP,
UNK1548-20150317-0001,UNK1548,Midland Fundraiser,361.00,2015-03-17,Percentage of Purchase,Midland Fundraising,Corporate,Unrestricted,JP,
UNK1548-20150930-0001,UNK1548,Midland Fundraiser,1421.00,2015-09-30,Percentage of Purchase,Midland Fundraising,Corporate,Unrestricted,JP,
UNK1548-20160325-0001,UNK1548,Midland Fundraiser,390.00,2016-03-25,Percentage of Purchase,Midland Fundraising,Corporate,Unrestricted,JP,
UNK1548-20161014-0001,UNK1548,Midland Fundraiser,686.00,2016-10-14,Percentage of Purchase,Midland Fundraising,Corporate,Unrestricted,JP,
UNK1548-20161021-0001,UNK1548,Midland Fundraiser,32.00,2016-10-21,Percentage of Purchase,Midland Fundraising,Corporate,Unrestricted,JP,
UNK1548-20170228-0001,UNK1548,Midland Fundraiser,307.00,2017-02-28,Percentage of Purchase,Midland Fundraising,Corporate,Unrestricted,HP,
UNK1548-20170301-0001,UNK1548,Midland Fundraiser,123.00,2017-03-01,Percentage of Purchase,Midland Fundraising,Corporate,Unrestricted,HP,
UNK1548-20170311-0001,UNK1548,Midland Fundraiser,76.00,2017-03-11,Percentage of Purchase,Midland Fundraising,Corporate,Unrestricted,HP,
UNK1548-20171023-0001,UNK1548,Midland Fundraiser,97.00,2017-10-23,Percentage of Purchase,Midland Fundraising,Corporate,Unrestricted,JP,
UNK1549-20050922-0001,UNK1549,Childcare Grant - MWA,1000.00,2005-09-22,Grant,Mount Washington Association,Foundation,Unrestricted,Corporate,
UNK1549-20061019-0001,UNK1549,Unprompted,1000.00,2006-10-19,Grant,Mount Washington Association,Foundation,Unrestricted,Corporate,
UNK1549-20071127-0001,UNK1549,Letter Campaign 2007,1000.00,2007-11-27,Grant,Mount Washington Association,Foundation,Unrestricted,Corporate,
UNK1549-20081124-0001,UNK1549,Phoneraiser 2008,1000.00,2008-11-24,Grant,Mount Washington Association,Foundation,Unrestricted,Corporate,
UNK1549-20091207-0001,UNK1549,Letter Campaign 2009,750.00,2009-12-07,Grant,Mount Washington Association,Foundation,Unrestricted,LCV,
UNK1549-20171128-0001,UNK1549,PGSF Letter Campaign 2017,1000.00,2017-11-28,Grant,Mount Washington Association,Foundation,PGSF,Corporate,
UNK1550-20190111-0001,UNK1550,In Pat's Memory,250.00,2019-01-11,Direct Donation,Mt. Washington Homeowners Alliance,Foundation,PGSF,Corporate,
UNK1550-20220105-0001,UNK1550,Unprompted,500.00,2022-01-05,Direct Donation,Mt. Washington Homeowners Alliance,Foundation,Unrestricted,Corporate,
UNK1551-20191226-0001,UNK1551,In Pat's Memory,50.00,2019-12-26,Direct Donation,Network For Good,Foundation,PGSF,Corporate,
UNK1551-20201124-0001,UNK1551,Unprompted,60.00,2020-11-24,Direct Donation,Network For Good,Foundation,Unrestricted,Corporate,
UNK1551-20210101-0001,UNK1551,Unprompted,50.00,2021-01-01,Direct Donation,Network For Good,Foundation,Unrestricted,Corporate,
UNK1552-20090728-0001,UNK1552,Unprompted,372.37,2009-07-28,Direct Donation,Para Los Ninos,Foundation,Unrestricted,JP,
UNK1553-20200430-0001,UNK1553,Grant 25008 Cochran-Bond Investment Group,250.00,2020-04-30,Grant,Pasadena Community Foundation,Foundation,Unrestricted,Corporate,
UNK1553-20200531-0001,UNK1553,Check from Pasadena Community Foundation,250.00,2020-05-31,Grant,Pasadena Community Foundation,Foundation,Unrestricted,Corporate,
UNK1554-20131028-0001,UNK1554,Pinkberry Fundraiser,82.39,2013-10-28,Percentage of Purchase,"Pinkberry, Inc.",Corporate,Unrestricted,JP,
UNK1555-20201124-0001,UNK1555,Unprompted,574.59,2020-11-24,Grant,Pledgeling Foundation,Foundation,Unrestricted,Corporate,
UNK1556-20051117-0001,UNK1556,Unprompted,10.00,2005-11-17,Direct Donation,"RMS Communications Group, Inc.",Corporate,Unrestricted,,
UNK1557-20050816-0001,UNK1557,Unprompted,500.00,2005-08-16,Direct Donation,"Rom Com, Inc.",Corporate,Unrestricted,,
UNK1558-20120412-0001,UNK1558,Unprompted,27.53,2012-04-12,Percentage of Purchase,Rubio's Fresh Mexican Grill,Corporate,Unrestricted,JP,
UNK1559-20200930-0001,UNK1559,Scholastic Book Fair,444.80,2020-09-30,Book Sale,Scholastic,Corporate,Unrestricted,JP,
UNK1560-20051128-0001,UNK1560,Unprompted,300.00,2005-11-28,Direct Donation,Self Realization Fellowship Church,Foundation,Unrestricted,,
UNK1560-20070227-0001,UNK1560,Letter Campaign 2006,500.00,2007-02-27,Direct Donation,Self Realization Fellowship Church,Foundation,Unrestricted,Corporate,
UNK1560-20070413-0001,UNK1560,Unprompted,500.00,2007-04-13,Direct Donation,Self Realization Fellowship Church,Foundation,Unrestricted,Corporate,
UNK1560-20071127-0001,UNK1560,Letter Campaign 2007,400.00,2007-11-27,Direct Donation,Self Realization Fellowship Church,Foundation,Unrestricted,Corporate,
UNK1560-20080321-0001,UNK1560,Letter Campaign 2007,400.00,2008-03-21,Direct Donation,Self Realization Fellowship Church,Foundation,Unrestricted,Corporate,
UNK1560-20081124-0001,UNK1560,Phoneraiser 2008,400.00,2008-11-24,Direct Donation,Self Realization Fellowship Church,Foundation,Unrestricted,Corporate,
UNK1560-20090416-0001,UNK1560,Tupperware Fundraiser,350.00,2009-04-16,Direct Donation,Self Realization Fellowship Church,Foundation,Unrestricted,HP,
UNK1560-20091203-0001,UNK1560,Letter Campaign 2009,250.00,2009-12-03,Direct Donation,Self Realization Fellowship Church,Foundation,Unrestricted,Corporate,
UNK1560-20100402-0001,UNK1560,Letter Campaign 2009,250.00,2010-04-02,Direct Donation,Self Realization Fellowship Church,Foundation,Unrestricted,Corporate,
UNK1560-20101203-0001,UNK1560,Unprompted,250.00,2010-12-03,Direct Donation,Self Realization Fellowship Church,Foundation,Unrestricted,Corporate,
UNK1560-20141119-0001,UNK1560,Letter Campaign 2014,2000.00,2014-11-19,Direct Donation,Self Realization Fellowship Church,Foundation,Unrestricted,Corporate,
UNK1560-20151120-0001,UNK1560,Letter Campaign 2015,2000.00,2015-11-20,Direct Donation,Self Realization Fellowship Church,Foundation,Unrestricted,Corporate,
UNK1560-20161202-0001,UNK1560,Pat Griffith Scholarship Fund Creation,2000.00,2016-12-02,Direct Donation,Self Realization Fellowship Church,Foundation,PGSF,Corporate,
UNK1560-20171117-0001,UNK1560,PGSF Letter Campaign 2017,1000.00,2017-11-17,Direct Donation,Self Realization Fellowship Church,Foundation,PGSF,Corporate,
UNK1560-20181115-0001,UNK1560,In Pat's Memory,1000.00,2018-11-15,Direct Donation,Self Realization Fellowship Church,Foundation,PGSF,Corporate,
UNK1560-20191126-0001,UNK1560,In Pat's Memory,1000.00,2019-11-26,Direct Donation,Self Realization Fellowship Church,Foundation,PGSF,Corporate,
UNK1560-20211229-0001,UNK1560,Unprompted,2000.00,2021-12-29,Direct Donation,Self Realization Fellowship Church,Foundation,Unrestricted,Corporate,
UNK1561-20121003-0001,UNK1561,Shakey's Fundraiser,110.92,2012-10-03,Percentage of Purchase,Shakey's,Corporate,Unrestricted,JP,
UNK1562-20221231-0001,UNK1562,Joy on York Mexican Cookies 2022,1407.00,2022-12-31,Percentage of Purchase,Joy on York,Corporate,Unrestricted,Corporate,
UNK1562-20240813-0001,UNK1562,Joy on York Mexican Cookies 2024,1253.00,2024-08-13,Percentage of Purchase,Joy on York,Corporate,Unrestricted,Corporate,
UNK1563-20100615-0001,UNK1563,Smart Circle Fundraiser,644.31,2010-06-15,Percentage of Purchase,Smart Circle International LLC,Corporate,Unrestricted,JP,
UNK1563-20101215-0001,UNK1563,Smart Circle Fundraiser,312.53,2010-12-15,Percentage of Purchase,Smart Circle International LLC,Corporate,Unrestricted,JP,
UNK1563-20110418-0001,UNK1563,Smart Circle Fundraiser,56.62,2011-04-18,Percentage of Purchase,Smart Circle International LLC,Corporate,Unrestricted,JP,
UNK1563-20120418-0001,UNK1563,Smart Circle Fundraiser,123.18,2012-04-18,Percentage of Purchase,Smart Circle International LLC,Corporate,Unrestricted,JP,
UNK1564-20210826-0001,UNK1564,Unprompted,84.44,2021-08-26,Percentage of Purchase,SoCal Frozen Treat,Corporate,Unrestricted,,
UNK1565-20121003-0001,UNK1565,Unprompted,55.00,2012-10-03,Direct Donation,The Caruso Family Foundation,Foundation,Unrestricted,JP,
UNK1566-20150605-0001,UNK1566,Letter Campaign 2014,100.00,2015-06-05,Direct Donation,The GE Foundation,Foundation,Unrestricted,Corporate,Matching donation for Jain Sekular
UNK1567-20051216-0001,UNK1567,Unprompted,500.00,2005-12-16,Direct Donation,"The Gordon Foundation, Inc.",Foundation,Unrestricted,,
UNK1568-20060630-0001,UNK1568,Unprompted,1000.00,2006-06-30,Direct Donation,Twentieth Century Fox Film Corp.,Corporate,Unrestricted,,
UNK1569-20120109-0001,UNK1569,Noise Remediation Fundraiser,250.00,2012-01-09,Direct Donation,U.S. Bancorp Foundation,Foundation,Unrestricted,Corporate,
UNK1570-20120220-0001,UNK1570,Unprompted,50.00,2012-02-20,Percentage of Purchase,Wahoo's Fish Taco,Corporate,Unrestricted,JP,
UNK1571-20120130-0001,UNK1571,Noise Remediation Fundraiser,100.00,2012-01-30,Direct Donation,Wells Fargo Foundation,Foundation,Unrestricted,LCV,
UNK1572-20101118-0001,UNK1572,Costume Club,31.77,2010-11-18,Percentage of Purchase,Wholesale Costume Club,Corporate,Unrestricted,JP,
UNK1572-20111207-0001,UNK1572,Costume Club,53.99,2011-12-07,Percentage of Purchase,Wholesale Costume Club,Corporate,Unrestricted,JP,
UNK1572-20111207-0002,UNK1572,Costume Club,53.99,2011-12-07,Percentage of Purchase,Wholesale Costume Club,Corporate,Unrestricted,JP,
UNK1572-20111207-0003,UNK1572,Costume Club,53.99,2011-12-07,Percentage of Purchase,Wholesale Costume Club,Corporate,Unrestricted,JP,
UNK1573-20080904-0001,UNK1573,Book Fair 2008,412.50,2008-09-04,Book Sale,Ziggurat Child Development,Corporate,Unrestricted,All Centers,
UNK1573-20100521-0001,UNK1573,Book Fair 2010,105.44,2010-05-21,Book Sale,Ziggurat Child Development,Corporate,Unrestricted,All Centers,
UNK1573-20100521-0002,UNK1573,Book Fair 2010,330.06,2010-05-21,Book Sale,Ziggurat Child Development,Corporate,Unrestricted,All Centers,
UNK1574-20061207-0001,UNK1574,Letter Campaign 2006,100.00,2006-12-07,Direct Donation,Roberts Family Trust,Foundation,Unrestricted,Corporate,
UNK1574-20101215-0001,UNK1574,Unprompted,100.00,2010-12-15,Direct Donation,Roberts Family Trust,Foundation,Unrestricted,LCV,
UNK1574-20171227-0001,UNK1574,PGSF Letter Campaign 2017,50.00,2017-12-27,Direct Donation,Roberts Family Trust,Foundation,PGSF,Corporate,
UNK1575-20201002-0001,UNK1575,Unprompted,1000.00,2020-10-02,Direct Donation,The Vazomica Foundation,Foundation,Unrestricted,LCV,
UNK1575-20211229-0001,UNK1575,Unprompted,1000.00,2021-12-29,Direct Donation,The Vazomica Foundation,Foundation,Unrestricted,Corporate,
UNK1575-20221231-0001,UNK1575,Unprompted,2000.00,2022-12-31,Direct Donation,The Vazomica Foundation,Foundation,Unrestricted,Corporate,
UNK1576-20220531-0001,UNK1576,Unprompted,238.00,2022-05-31,Direct Donation,Benevity,Corporate,Unrestricted,Corporate,
UNK1579-20110228-0001,UNK1579,Unprompted,300.00,2011-02-28,Direct Donation,"VIP Accountancy, Inc.",Corporate,Unrestricted,Corporate,
UNK1579-20131218-0001,UNK1579,Letter Campaign 2013,200.00,2013-12-18,Direct Donation,"VIP Accountancy, Inc.",Corporate,Unrestricted,Corporate,
UNK1579-20141229-0001,UNK1579,Letter Campaign 2014,200.00,2014-12-29,Direct Donation,"VIP Accountancy, Inc.",Corporate,Unrestricted,Corporate,
UNK1580-20110117-0001,UNK1580,Letter Campaign 2010,75.00,2011-01-17,Direct Donation,Winters Designs,Corporate,Unrestricted,Corporate,
